,Argument,Debate,Scheme,id,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,evidence_stance,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
615,"In Estonia, rabid foxes started ending up in people's backyards and so a general vaccination program was launched. Rabies killed most of the fox population and by removing it, we only managed to disrupt a working
 ecosystem and even made the initial problem worse. (p. 597)",Do we have a moral duty to intervene in nature to limit animal suffering?,0,616,False. (Note: This is a moral question,0.0001894536544568,0.3589790761470794,0.000241370187723,0.3762068450450897,2.7507450795383196e-05,0.0951199829578399,2.18569038423766e-08,1.7722844631862245e-06,5.820719906068916e-08,1.4326530617836395e-05,0.3076923076923077,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,-0.7481151754566358,-0.7845514928505404,9.094560226631034e-05
616,"Humans are not capable of fairly and consistently applying such morals, which would make the attempt at it corrupt and immoral.",Do we have a moral duty to intervene in nature to limit animal suffering?,3,617,False. (Note: This is a classic argument,0.0002377526398049,0.1806005984544754,0.0006118843448348,0.4232023656368255,0.0001302776800002,0.1451166570186615,5.7334808900577634e-08,3.7101578982401406e-06,3.338282397180592e-07,3.094366184086539e-05,0.0,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,2.1073518270795285e-05,-0.7296254249427051,0.00046151550727247946
617,"We coexist regardless of our actions, so all we can do is control the impact we have and how we focus them.",Do we have a moral duty to intervene in nature to limit animal suffering?,3,618,False. (I think this is a good example,3.792160714510828e-05,0.0393729209899902,0.000531735480763,0.6924706101417542,7.084689423209056e-05,0.1222283244132995,2.5873966080780523e-08,2.7150283585797297e-06,9.381486165693786e-08,1.4225730410544202e-05,0.23076923076923078,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-supports,-0.35125731366981,-0.9568751857991483,0.0003813545839302783
618,Nature is more efficient when dealing with problems on its own.,Do we have a moral duty to intervene in nature to limit animal suffering?,6,619,False. (Note: This is a classic example,4.230736522004008e-05,0.036274392157793,0.0006489981315098,0.5630112290382385,0.0001145549758803,0.1613054275512695,4.696927646818949e-08,4.916600573778851e-06,2.471853122187895e-07,2.9420150895020925e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,5.349096942457838e-06,-0.9518876597856123,0.000498634878121308
619,Humans don't have the capacity to manage nature to the macro- and micro-levels regions (like forests) need as well as nature can.,Do we have a moral duty to intervene in nature to limit animal suffering?,6,620,False. (Note: This is a tricky question,0.0001218209290527,0.0862540453672409,0.0006689284928143,0.5242582559585571,0.0001348434889223,0.159889742732048,5.435104100115496e-08,4.334536697570002e-06,3.025542412160576e-07,3.1903269700706005e-05,0.3076923076923077,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,2.5639825863196856e-05,-0.8614640747932936,0.0005185682381659515
620,"Wild animals lose fear and become imprinted with humans, so humans carry responsibility for the animals they made used to humans.",Do we have a moral duty to intervene in nature to limit animal suffering?,0,621,False. (I think this is a trick question,0.0001984222326427,0.181808590888977,0.0004541929811239,0.4227176308631897,0.0001545313862152,0.2334468513727188,4.7292683547084386e-08,4.054276359966025e-06,2.668867580268852e-07,3.2139465474756435e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,4.5329873436550495e-05,-0.7743523399920456,0.00030380041717672124
621,Nature cannot effectively be left alone because humans have destabilised it so much already.,Do we have a moral duty to intervene in nature to limit animal suffering?,3,622,False. (Note: This is a tricky question,0.0001883401855593,0.1794451475143432,0.0005040245014242,0.4139755964279175,9.770959877641872e-05,0.1397520154714584,6.83150531699539e-08,5.23946073371917e-06,4.969577389601909e-07,5.76653255848214e-05,0.15384615384615385,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,-0.10527640939626766,-0.7858177403262703,0.0003536394351725252
622,Certain interventions can be helpful and not impact negatively on ecosystems (e.g. fixing a lion's wound in a safari).,Do we have a moral duty to intervene in nature to limit animal suffering?,0,623,False. (I think this is a trick question,0.0002124599268427,0.2660835981369018,0.0003368679026607,0.3580546379089355,7.877265306888148e-05,0.153997391462326,4.0038781179418954e-08,4.549436653178418e-06,4.513358931035327e-07,7.755139813525602e-05,0.15384615384615385,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,-0.2786814000081497,-0.7583885399382426,0.00018645768587636108
623,Nature is the survival of the fittest.,Do we have a moral duty to intervene in nature to limit animal suffering?,1,624,False. The argument suggests that nature is the survival,8.071210322668776e-05,0.0745342224836349,0.0006153176072984,0.572676420211792,8.93401593202725e-05,0.1258003115653991,5.474825215401325e-08,6.151339675852796e-06,2.3253355152519362e-07,2.934639996965416e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-neutral,-0.181915091934292,-0.9082134245499701,0.00046494928630784737
624,Animal suffering shouldn't be analysed from the point of view of human morality.,Do we have a moral duty to intervene in nature to limit animal suffering?,1,625,False. (The argument is that we should not,0.0001250591594725,0.1043336689472198,0.0004794007691089,0.3846299350261688,0.0001921880757436,0.2602536380290985,5.983093132044814e-08,5.061970114184078e-06,3.753836210762529e-07,4.044247907586396e-05,0.15384615384615385,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,8.299067576797037e-05,-0.8577815282002905,0.0003290119979482447
625,"Fairness is not and has never been a natural state. It is an entirely human construct, and forcing our ideas onto the rest of the planet is deeply unethical.",Do we have a moral duty to intervene in nature to limit animal suffering?,1,626,False. (Note: This is a tricky question,0.0001119312582886,0.0963456481695175,0.0006542633636854,0.5901886224746704,6.181430944707245e-05,0.0978628620505333,3.6004646375431555e-08,2.64267373495386e-06,1.1886447737197162e-07,1.4009840015205556e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,-0.4339683962296381,-0.8727107029379665,0.0005039009025084915
626,Natural doesn't mean good. Morality historically goes against nature and intuition.,Do we have a moral duty to intervene in nature to limit animal suffering?,0,627,False. (I think this is a trick question,0.0001823453203542,0.1792482882738113,0.0004014025325886,0.3322738409042358,0.0001476677425671,0.2393278777599334,6.877532143789723e-08,6.437576757889474e-06,4.0358062847190013e-07,5.285862789605744e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,3.8465480152338637e-05,-0.792635158352353,0.00025100202574290526
627,"Humanity is already forcing its view onto/against nature and/or other living creatures (eg. artificial selection, breeding, curing disease and more broadly all our activities have an impact on the planet).",Do we have a moral duty to intervene in nature to limit animal suffering?,0,628,True. (I think this is a tricky question,0.0002718847827054,0.3431776165962219,0.0002150785876438,0.2215721309185028,0.0001056430410244,0.1895206868648529,6.705522537231445e-08,6.469489107985282e-06,4.23388399894975e-07,6.610972923226655e-05,0.15384615384615385,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-neutral,-0.03263013899039374,-0.6908100257105853,6.465004632924129e-05
628,"""Forcing"" our ideas onto the rest of the planet isn't more unethical than doing nothing while we are aware of the suffering of sentient beings and we could find solutions to fix that.",Do we have a moral duty to intervene in nature to limit animal suffering?,6,629,False. (Note: This is a tricky one,4.495858229347505e-05,0.0466792099177837,0.0005876045324839,0.7652280330657959,2.1071662558824755e-05,0.0393078364431858,1.4016773519642813e-08,1.3576315041063935e-06,5.0132463513818954e-08,7.425800049531972e-06,0.23076923076923078,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,-0.8070474772108881,-0.9488726703823281,0.0004372320417591071
629,Plenty of porn is made in an ethical and safe way. It is perfectly possible to make choices about what porn you watch so that it is ethical.,Is it ethically wrong to watch pornography?,1,630,False. (Note: This answer assumes that the,5.426524148788303e-05,0.0431989468634128,0.0008757966570556,0.7249687910079956,3.291353277745657e-05,0.0418698564171791,2.2967059365441852e-08,1.744353426147427e-06,1.1194921967216943e-07,1.4155933058646042e-05,0.5714285714285714,False. (Note: This is a tricky question,0.00047901365906,0.2878418862819671,0.0004715872346423,0.3016557097434997,0.0001846762315835,0.1640073657035827,5.963683946674793e-08,2.749922714428976e-06,4.159879551934864e-07,3.497178477118723e-05,refutes,-0.8217771042042573,-0.8867146260622896,0.00040440013235340554
630,"So long as the participants are well informed of the repercussions and happy with the arrangements/compensation, it is good.",Is it ethically wrong to watch pornography?,1,631,None. (I am not sure or cannot answer,0.0002529261982999,0.1202298104763031,0.0003917397698387,0.1966828554868698,0.0003172405413351,0.2773672640323639,1.0304739106459239e-07,5.587867690337589e-06,6.634766691604455e-07,5.556051110033877e-05,0.2857142857142857,False. (Note: This is a tricky question,0.00047901365906,0.2878418862819671,0.0004715872346423,0.3016557097434997,0.0001846762315835,0.1640073657035827,5.963683946674793e-08,2.749922714428976e-06,4.159879551934864e-07,3.497178477118723e-05,supports,0.00013258879575074944,-0.47198541520458165,-0.16931642533573765
631,We should base our morality on informed consent.,Is it ethically wrong to watch pornography?,1,632,False. (Note: This is a classic example,0.0001404458307661,0.1066848486661911,0.000555474020075,0.3723666965961456,0.0001173468845081,0.1800647675991058,1.8489066633264886e-07,1.915635402838234e-05,3.975774234277196e-07,6.765039142919704e-05,0.0,False. (Note: This is a tricky question,0.00047901365906,0.2878418862819671,0.0004715872346423,0.3016557097434997,0.0001846762315835,0.1640073657035827,5.963683946674793e-08,2.749922714428976e-06,4.159879551934864e-07,3.497178477118723e-05,insufficient-neutral,-0.36458046873756755,-0.7068020334916836,8.392636403462865e-05
